year,openalex_id,domain,title,abstract,extracted methods
2024,https://openalex.org/W4394997844,Psychology,Revisiting drug–protein interaction prediction: a novel global–local perspective,"Abstract Motivation Accurate inference of potential drug–protein interactions (DPIs) aids in understanding drug mechanisms and developing novel treatments. Existing deep learning models, however, struggle with accurate node representation in DPI prediction, limiting their performance. Results We propose a new computational framework that integrates global and local features of nodes in the drug–protein bipartite graph for efficient DPI inference. Initially, we employ pre-trained models to acquire fundamental knowledge of drugs and proteins and to determine their initial features. Subsequently, the MinHash and HyperLogLog algorithms are utilized to estimate the similarity and set cardinality between drug and protein subgraphs, serving as their local features. Then, an energy-constrained diffusion mechanism is integrated into the transformer architecture, capturing interdependencies between nodes in the drug–protein bipartite graph and extracting their global features. Finally, we fuse the local and global features of nodes and employ multilayer perceptrons to predict the likelihood of potential DPIs. A comprehensive and precise node representation guarantees efficient prediction of unknown DPIs by the model. Various experiments validate the accuracy and reliability of our model, with molecular docking results revealing its capability to identify potential DPIs not present in existing databases. This approach is expected to offer valuable insights for furthering drug repurposing and personalized medicine research. Availability and implementation Our code and data are accessible at: https://github.com/ZZCrazy00/DPI.","<method>pre-trained models</method>, <method>transformer architecture</method>, <method>multilayer perceptrons</method>"
2024,https://openalex.org/W4395675470,Psychology,Transforming Landslide Prediction: A Novel Approach Combining Numerical Methods and Advanced Correlation Analysis in Slope Stability Investigation,"Landslides cause significant economic losses and casualties worldwide. However, robust prediction remains challenging due to the complexity of geological factors contributing to slope stability. Advanced correlation analysis methods can improve prediction capabilities. This study aimed to develop a novel landslide prediction approach that combines numerical modeling and correlation analysis (Spearman rho and Kendall tau) to improve displacement-based failure prediction. Simulations generate multi-location displacement data sets on soil and rock slopes under incremental stability reductions. Targeted monitoring points profile local displacement responses. Statistical analyses, including mean/variance and Spearman/Kendall correlations, quantified displacement-stability relationships. For the homogeneous soil slope, monitoring point 2 of the middle section of the slope showed a mean horizontal displacement of 17.65 mm and a mean vertical displacement of 9.72 mm under stability reduction. Spearman’s rho correlation coefficients ranged from 0.31 to 0.76, while Kendall’s tau values ranged from 0.29 to 0.64, indicating variable displacement–stability relationships. The joint rock slope model had strong positive total displacement correlations (Spearman’s and Kendall’s correlation ranges of +1.0 and −1.0) at most points. Horizontal and vertical displacements reached mean maxima of 44.13 mm and 22.17 mm, respectively, at the unstable point 2 of the center section of the slope. The advanced correlation analysis techniques provided superior identification of parameters affecting slope stability compared to standard methods. The generated predictive model dramatically improves landslide prediction capability, allowing preventive measures to be taken to mitigate future losses through this new approach.","<method>numerical modeling</method>, <method>correlation analysis (Spearman rho)</method>, <method>correlation analysis (Kendall tau)</method>"
2024,https://openalex.org/W4397009812,Psychology,"The Development, Testing, and Refinement of Eccles, Wigfield, and Colleagues’ Situated Expectancy-Value Model of Achievement Performance and Choice","Abstract To address the seven guiding questions posed for authors of articles in this special issue, we begin by discussing the development (in the late 1970s-early 1980s) of Eccles’ expectancy-value theory of achievement choice (EEVT), a theory developed to explain the cultural phenomenon of why girls were less likely to participate in STEM courses and careers. We then discuss how we tested key predictions from the theory, notably how expectancies and values relate to achievement choices and performance and how socialization practices at home and in school influence them. Next, we discuss three main refinements: addressing developmental aspects of the theory, refining construct definitions, and renaming the theory situated expectancy value theory. We discuss reasons for that change, and their implications. To illustrate the theory’s practicality, we discuss intervention projects based in the model, and what next steps should be in SEVT-based intervention research. We close with suggestions for future research, emphasizing attaining consensus on how to measure the central constructs, expanding the model to capture better motivation of diverse groups, and the challenges of testing the increasingly complex predictions stemming from the model. Throughout the manuscript, we make suggestions for early career researchers to provide guidance for their own development of theories.",No methods found.
2024,https://openalex.org/W4399563755,Psychology,Exploring the frontier: Transformer-based models in EEG signal analysis for brain-computer interfaces,"This review systematically explores the application of transformer-based models in EEG signal processing and brain-computer interface (BCI) development, with a distinct focus on ensuring methodological rigour and adhering to empirical validations within the existing literature. By examining various transformer architectures, such as the Temporal Spatial Transformer Network (TSTN) and EEG Conformer, this review delineates their capabilities in mitigating challenges intrinsic to EEG data, such as noise and artifacts, and their subsequent implications on decoding and classification accuracies across disparate mental tasks. The analytical scope extends to a meticulous examination of attention mechanisms within transformer models, delineating their role in illuminating critical temporal and spatial EEG features and facilitating interpretability in model decision-making processes. The discourse additionally encapsulates emerging works that substantiate the efficacy of transformer models in noise reduction of EEG signals and diversifying applications beyond the conventional motor imagery paradigm. Furthermore, this review elucidates evident gaps and propounds exploratory avenues in the applications of pre-trained transformers in EEG analysis and the potential expansion into real-time and multi-task BCI applications. Collectively, this review distils extant knowledge, navigates through the empirical findings, and puts forward a structured synthesis, thereby serving as a conduit for informed future research endeavours in transformer-enhanced, EEG-based BCI systems.","<method>transformer-based models</method>, <method>Temporal Spatial Transformer Network (TSTN)</method>, <method>EEG Conformer</method>, <method>attention mechanisms within transformer models</method>"
2024,https://openalex.org/W4399813647,Psychology,A network correspondence toolbox for quantitative evaluation of novel neuroimaging results,"Decades of neuroscience research has shown that macroscale brain dynamics can be reliably decomposed into a subset of large-scale functional networks, but the specific spatial topographies of these networks and the names used to describe them can vary across studies. Such discordance has hampered interpretation and convergence of research findings across the field. To address this problem, we have developed the Network Correspondence Toolbox (NCT) to permit researchers to examine and report spatial correspondence between their novel neuroimaging results and sixteen widely used functional brain atlases, consistent with recommended reporting standards developed by the Organization for Human Brain Mapping. The atlases included in the toolbox show some topographical convergence for specific networks, such as those labeled as default or visual. Network naming varies across atlases, particularly for networks spanning frontoparietal association cortices. For this reason, quantitative comparison with multiple atlases is recommended to benchmark novel neuroimaging findings. We provide several exemplar demonstrations using the Human Connectome Project task fMRI results and UK Biobank independent component analysis maps to illustrate how researchers can use the NCT to report their own findings through quantitative evaluation against multiple published atlases. The NCT provides a convenient means for computing Dice coefficients with spin test permutations to determine the magnitude and statistical significance of correspondence among user-defined maps and existing atlas labels. The NCT also includes functionality to incorporate additional atlases in the future. The adoption of the NCT will make it easier for network neuroscience researchers to report their findings in a standardized manner, thus aiding reproducibility and facilitating comparisons between studies to produce interdisciplinary insights.",No methods found.
2024,https://openalex.org/W4400191428,Psychology,"Impact of leader support on open innovation: The mediating role of organizational culture, intellectual property, and collaboration","This study investigates how open innovation (OI) functions in the Thai food industry, focusing on the direct and indirect effects of leader support (LS) on OI through organizational culture (OC), intellectual property (IP), and collaboration (CO). The study employs a sample size of 380 units and utilizes path analysis and bootstrapping techniques to assess the relationships among the variables. The results indicate that LS has a significant direct impact on OI, with OC, IP, and CO serving as crucial mediators. Specifically, OC acts as a mediator, with IP and CO following, emphasizing their substantial indirect impacts on OI. OC, IP, and CO act as mediators, emphasizing their substantial indirect impacts on OI. These findings underscore the importance of effective LS in fostering a culture of innovation within the Thai food industry, where traditional recipes intersect with modern culinary trends. By elucidating the mechanisms through which LS influences OI, this study offers practical insights for organizational leaders seeking to stimulate creativity, encourage risk-taking, and foster collaboration in order to ultimately drive innovation and maintain competitiveness in the dynamic landscape of the Thai food industry. This research contributes to the body of knowledge by identifying collaboration as a critical mediator, integrating constructs from leadership, collaboration, and innovation literatures, and validating the mediation model in the context of the Thai food industry.",No methods found.
2024,https://openalex.org/W4390475350,Psychology,Flipped classroom with gamified technology and paper-based method for teaching vocabulary,"Abstract While gamified technology integration in vocabulary instruction within a flipped classroom has yielded beneficial teaching outcomes, specific studies have raised concerns about potential adverse effects linked to this approach. As a result, conducting a comparative analysis between gamified technology and conventional paper-based methods within the flipped classroom framework has become essential. This analysis aims to foster the development of a targeted teaching approach that adeptly addresses the unique needs of students. This study employed a sequential explanatory research design to examine the effectiveness of flipped classroom with gamified technology and paper-based method in teaching vocabulary to students with different proficiency levels. Quantitative data was gathered from a pretest and a posttest, whilst qualitative data was collected through teachers’ guided reflection. Using Academic Word List (300 target words), control groups employed a paper-based, while experimental groups applied gamified technology ( Quizlet, Kahoot!, Quizizz, Socrative, and Google Form ), which lasted 10 weeks. The participants were 144 non-English major students who took a general English course in the 2nd semester of 2023. Quantitative data analysis ran in SPSS 25 using Paired Sample t-Test and One-way ANOVA . The qualitative data were analyzed using thematic progression. The results showed that gamified technology did not affect students’ learning outcomes, while the paper-based method resulted conversely. It revealed that the paper-based method is more effective than gamified technology for students in general, with low proficiency and high-proficiency level. Further, teachers’ beliefs admitted distinctive issues that gamified technology was more effective for high-proficiency learners, whereas paper-based was more effective for low-proficiency learners. The difference analysis of quantitative and qualitative data sheds light on discussing threats while implementing gamified technology and possible solutions.",No methods found.
2024,https://openalex.org/W4390725372,Psychology,A Novel EEG-Based Parkinson’s Disease Detection Model Using Multiscale Convolutional Prototype Networks,"Objective and accurate detection of Parkinson's disease (PD) is crucial for timely intervention and treatment. Electroencephalography (EEG) has been proven to characterize PD by measuring brain activity. In recent years, deep learning methods have gained great attention in automated PD detection, but their performance is limited by insufficient data samples. In this article, we propose a novel PD automated detection model named the multiscale convolutional prototype network (MCPNet), which integrates and improves upon multiscale convolutional neural networks (CNNs) and prototype learning. On the one hand, it employs multiscale CNNs to extract brain features from different scales, enhancing feature diversity and utilization. On the other hand, a prototype calibration strategy is introduced to mitigate the effect of data noise on prototype generation, improving the generalization performance of model. Multiple within-dataset and cross-dataset experiments on three different datasets demonstrate the effectiveness of our model in PD detection. The leave-one-subject-out (LOSO) results of within-dataset experiments show that MCPNet achieves an accuracy of 92.5%, a sensitivity of 93.1%, a specificity of 91.9%, and an AUC of 92.4% in cross-subject classification between PD patients and healthy controls. In the cross-dataset classification, the performance of MCPNet is somewhat weakened due to dataset variations. However, this weakening is partially compensated by introducing the prototype calibration strategy. With the introduction of the calibration strategy, the accuracy of cross-dataset classification increases to 90.2%, a 4.0% improvement compared to when it is not used. These results indicate that the proposed model may be a promising tool for automated PD diagnosis.","<method>multiscale convolutional neural networks (CNNs)</method>, <method>prototype learning</method>, <method>prototype calibration strategy</method>"
2024,https://openalex.org/W4390961691,Psychology,"E-government quality from the citizen's perspective: the role of perceived factors, demographic variables and the digital divide","Purpose Governments globally are adopting e-Government services to streamline administrative processes and meet citizens' expectations. This study investigates e-Government service quality from citizens' perspectives in 50 Greek municipalities, using the technology acceptance model (TAM) and cognitive theory. Design/methodology/approach The data from 707 respondents across 50 Greek municipalities are analyzed using structural equation modeling (SEM), ANOVA and moderation analysis. The study assesses the relationships between key factors and citizens' intentions to use e-Government services, examining the impact of demographics and the digital divide. Findings The study reveals that perceived attractiveness (PA), perceived usefulness (PU), perceived ease of use (PEOU) and awareness (AWA) significantly influence citizens' behavioral intentions (BINTs) toward municipal e-Government services. Interestingly, PEOU negatively impacts users' intentions, suggesting dissatisfaction with portal attractiveness and utility. The study explores the influence of demographic variables and the digital divide on citizens' BINTs, highlighting economic activity and income as crucial determinants. Practical implications The study emphasizes the significance of user-friendly design, PU, PEOU and AWA campaigns for the development of effective e-Government platforms. Strategies to address the digital divide and promote citizen engagement are essential for enhancing user experience, service utility and AWA, ultimately fostering a positive attitude toward e-Government. Social implications Addressing demographic differences ensures inclusive e-Government systems, while bridging the digital divide promotes equitable service delivery and citizen engagement. Originality/value This research provides insights into factors influencing citizens' BINTs toward e-Government services. The study's examination of demographic attributes and the digital divide enhances understanding, contributing to the development of citizen-centric e-Government services and supporting inclusive digital transformations.","<method>structural equation modeling (SEM)</method>, <method>ANOVA</method>, <method>moderation analysis</method>"
2024,https://openalex.org/W4391407181,Psychology,DiffMDD: A Diffusion-Based Deep Learning Framework for MDD Diagnosis Using EEG,"Major Depression Disorder (MDD) is a common yet destructive mental disorder that affects millions of people worldwide. Making early and accurate diagnosis of it is very meaningful. Recently, EEG, a non-invasive technique of recording spontaneous electrical activity of brains, has been widely used for MDD diagnosis. However, there are still some challenges in data quality and data size of EEG: (1) A large amount of noise is inevitable during EEG collection, making it difficult to extract discriminative features from raw EEG; (2) It is difficult to recruit a large number of subjects to collect sufficient and diverse data for model training. Both of the challenges cause the overfitting problem, especially for deep learning methods. In this paper, we propose DiffMDD, a diffusion-based deep learning framework for MDD diagnosis using EEG. Specifically, we extract more noise-irrelevant features to improve the model's robustness by designing the Forward Diffusion Noisy Training Module. Then we increase the size and diversity of data to help the model learn more generalized features by designing the Reverse Diffusion Data Augmentation Module. Finally, we re-train the classifier on the augmented dataset for MDD diagnosis. We conducted comprehensive experiments to test the overall performance and each module's effectiveness. The framework was validated on two public MDD diagnosis datasets, achieving the state-of-the-art performance.","<method>diffusion-based deep learning framework</method>, <method>Forward Diffusion Noisy Training Module</method>, <method>Reverse Diffusion Data Augmentation Module</method>"
2024,https://openalex.org/W4391468027,Psychology,Predicting University Student Graduation Using Academic Performance and Machine Learning: A Systematic Literature Review,"Predicting university student graduation is a beneficial tool for both students and institutions. With the help of this predictive capacity, students may make well-informed decisions about their academic and career paths, and institutions can proactively identify students who may not graduate and offer tailored support to ensure their success. The use of machine learning for predicting university student graduation has drawn more attention in recent years. Large datasets of student academic performance data can be used to train machine learning algorithms to identify patterns that are applicable in predicting future outcomes. In accordance with some studies, this approach predicts student graduation with an accuracy rate as high as 90%. Many SLRs have been conducted in this field, but there are still limitations, including not discussing the predictive models and algorithms used, a lack of coverage of the machine learning algorithms applied, small database coverage, keyword selection that does not cover all synonyms relevant to the investigation, and less specific data collection transparency. By delving into the limitations of existing SLRs on this topic, this research not only enhances the understanding of machine learning applications in forecasting student graduation but also fills a crucial gap in the literature. The inclusion of weaknesses in current SLRs provides a foundation for justifying the need for this study, emphasizing the necessity of a more nuanced and comprehensive review to advance the field and guide future research efforts in smart learning environments. This research conducts a thorough systematic review of the existing literature on machine learning-based student graduation prediction models from 70 journal articles from 2018 through 2023 that are pertinent. This review includes the various machine learning algorithms that have been implemented, the various academic performance data that was obtained from students, and the effectiveness of the models that have been developed. It also discusses the difficulties and potential advantages of utilizing machine learning to predict student graduation. The review indicates that the most common approach employed is the prediction of students' academic performance, which relies on data obtained from the Learning Management System and Student Information System. The primary data utilized for prediction purposes consists Student retention and time of academic and behavioral information. Among the various algorithms employed, Support Vector Machine and Random Forest are the most commonly utilized. This study makes a significant contribution to the advancement of learner modules within the smart learning environment.","<method>Support Vector Machine</method>, <method>Random Forest</method>"
2024,https://openalex.org/W4391625720,Psychology,Combining artificial and human intelligence to manage cross-cultural knowledge in humanitarian logistics: a Yin–Yang dialectic systems view of knowledge creation,"Purpose Aiming to resolve cross-cultural paradoxes in combining artificial intelligence (AI) with human intelligence (HI) for international humanitarian logistics, this paper aims to adopt an unorthodox Yin–Yang dialectic approach to address how AI–HI interactions can be interpreted as a sophisticated cross-cultural knowledge creation (KC) system that enables more effective decision-making for providing humanitarian relief across borders. Design/methodology/approach This paper is conceptual and pragmatic in nature, whereas its structure design follows the requirements of a real impact study. Findings Based on experimental information and logical reasoning, the authors first identify three critical cross-cultural challenges in AI–HI collaboration: paradoxes of building a cross-cultural KC system, paradoxes of integrative AI and HI in moral judgement and paradoxes of processing moral-related information with emotions in AI–HI collaboration. Then applying the Yin–Yang dialectic to interpret Klir’s epistemological frame (1993), the authors propose an unconventional stratified system of cross-cultural KC for understanding integrative AI–HI decision-making for humanitarian logistics across cultures. Practical implications This paper aids not only in deeply understanding complex issues stemming from human emotions and cultural cognitions in the context of cross-border humanitarian logistics, but also equips culturally-diverse stakeholders to effectively navigate these challenges and their potential ramifications. It enhances the decision-making process and optimizes the synergy between AI and HI for cross-cultural humanitarian logistics. Originality/value The originality lies in the use of a cognitive methodology of the Yin–Yang dialectic to metaphorize the dynamic genesis of integrative AI-HI KC for international humanitarian logistics. Based on system science and knowledge management, this paper applies game theory, multi-objective optimization and Markov decision process to operationalize the conceptual framework in the context of cross-cultural humanitarian logistics.","<method>game theory</method>, <method>multi-objective optimization</method>, <method>Markov decision process</method>"
2024,https://openalex.org/W4402061574,Psychology,Abstractive Text Summarization Using GAN,"In the field of natural language processing, the task of writing long concepts into short expressions has attracted attention due to its ability to simplify the processing and understanding of information. While traditional transcription techniques are effective to some extent, they often fail to capture the essence and nuances of the original texts. This article explores a new approach to collecting abstract data using artificial neural networks (GANs), a class of deep learning models known for their ability to create patterns of real information. We describe the fundamentals of text collection through a comprehensive review of existing literature and methods and highlight the complexity of GAN-based text. Our goal is to transform complex text into context and meaning by combining the power of GANs with natural language understanding. We detail the design and training of an adaptive GAN model for the text recognition task. We also conduct various experiments and evaluations using established metrics such as ROUGE and BLEU scores to evaluate the effectiveness and efficiency of our approach. The results show that GANs can be used to improve the quality and consistency of generated content, data storage, data analysis paper, etc. It shows its promise in paving the way for advanced applications in fields. Through this research, we aim to contribute to the continued evolution of writing technology, providing insights and innovations that support the field to a new level of well-done.","<method>artificial neural networks (GANs)</method>, <method>GAN-based text</method>, <method>adaptive GAN model</method>"
2024,https://openalex.org/W4391135337,Psychology,ACCORD (ACcurate COnsensus Reporting Document): A reporting guideline for consensus methods in biomedicine developed via a modified Delphi,"Background In biomedical research, it is often desirable to seek consensus among individuals who have differing perspectives and experience. This is important when evidence is emerging, inconsistent, limited, or absent. Even when research evidence is abundant, clinical recommendations, policy decisions, and priority-setting may still require agreement from multiple, sometimes ideologically opposed parties. Despite their prominence and influence on key decisions, consensus methods are often poorly reported. Our aim was to develop the first reporting guideline dedicated to and applicable to all consensus methods used in biomedical research regardless of the objective of the consensus process, called ACCORD (ACcurate COnsensus Reporting Document). Methods and findings We followed methodology recommended by the EQUATOR Network for the development of reporting guidelines: a systematic review was followed by a Delphi process and meetings to finalize the ACCORD checklist. The preliminary checklist was drawn from the systematic review of existing literature on the quality of reporting of consensus methods and suggestions from the Steering Committee. A Delphi panel ( n = 72) was recruited with representation from 6 continents and a broad range of experience, including clinical, research, policy, and patient perspectives. The 3 rounds of the Delphi process were completed by 58, 54, and 51 panelists. The preliminary checklist of 56 items was refined to a final checklist of 35 items relating to the article title ( n = 1), introduction ( n = 3), methods ( n = 21), results ( n = 5), discussion ( n = 2), and other information ( n = 3). Conclusions The ACCORD checklist is the first reporting guideline applicable to all consensus-based studies. It will support authors in writing accurate, detailed manuscripts, thereby improving the completeness and transparency of reporting and providing readers with clarity regarding the methods used to reach agreement. Furthermore, the checklist will make the rigor of the consensus methods used to guide the recommendations clear for readers. Reporting consensus studies with greater clarity and transparency may enhance trust in the recommendations made by consensus panels.",No methods found.
2024,https://openalex.org/W4390608362,Psychology,"Transformative Potential of AI in Healthcare: Definitions, Applications, and Navigating the Ethical Landscape and Public Perspectives","Artificial intelligence (AI) has emerged as a crucial tool in healthcare with the primary aim of improving patient outcomes and optimizing healthcare delivery. By harnessing machine learning algorithms, natural language processing, and computer vision, AI enables the analysis of complex medical data. The integration of AI into healthcare systems aims to support clinicians, personalize patient care, and enhance population health, all while addressing the challenges posed by rising costs and limited resources. As a subdivision of computer science, AI focuses on the development of advanced algorithms capable of performing complex tasks that were once reliant on human intelligence. The ultimate goal is to achieve human-level performance with improved efficiency and accuracy in problem-solving and task execution, thereby reducing the need for human intervention. Various industries, including engineering, media/entertainment, finance, and education, have already reaped significant benefits by incorporating AI systems into their operations. Notably, the healthcare sector has witnessed rapid growth in the utilization of AI technology. Nevertheless, there remains untapped potential for AI to truly revolutionize the industry. It is important to note that despite concerns about job displacement, AI in healthcare should not be viewed as a threat to human workers. Instead, AI systems are designed to augment and support healthcare professionals, freeing up their time to focus on more complex and critical tasks. By automating routine and repetitive tasks, AI can alleviate the burden on healthcare professionals, allowing them to dedicate more attention to patient care and meaningful interactions. However, legal and ethical challenges must be addressed when embracing AI technology in medicine, alongside comprehensive public education to ensure widespread acceptance.","<method>machine learning algorithms</method>, <method>natural language processing</method>, <method>computer vision</method>"
2024,https://openalex.org/W4390919701,Psychology,Chatbots and Large Language Models in Radiology: A Practical Primer for Clinical and Research Applications,"Although chatbots have existed for decades, the emergence of transformer-based large language models (LLMs) has captivated the world through the most recent wave of artificial intelligence chatbots, including ChatGPT. Transformers are a type of neural network architecture that enables better contextual understanding of language and efficient training on massive amounts of unlabeled data, such as unstructured text from the internet. As LLMs have increased in size, their improved performance and emergent abilities have revolutionized natural language processing. Since language is integral to human thought, applications based on LLMs have transformative potential in many industries. In fact, LLM-based chatbots have demonstrated human-level performance on many professional benchmarks, including in radiology. LLMs offer numerous clinical and research applications in radiology, several of which have been explored in the literature with encouraging results. Multimodal LLMs can simultaneously interpret text and images to generate reports, closely mimicking current diagnostic pathways in radiology. Thus, from requisition to report, LLMs have the opportunity to positively impact nearly every step of the radiology journey. Yet, these impressive models are not without limitations. This article reviews the limitations of LLMs and mitigation strategies, as well as potential uses of LLMs, including multimodal models. Also reviewed are existing LLM-based applications that can enhance efficiency in supervised settings.","<method>transformer-based large language models (LLMs)</method>, <method>Transformers</method>, <method>Multimodal LLMs</method>"
2024,https://openalex.org/W4392783116,Psychology,Is it harmful or helpful? Examining the causes and consequences of generative AI usage among university students,"Abstract While the discussion on generative artificial intelligence, such as ChatGPT, is making waves in academia and the popular press, there is a need for more insight into the use of ChatGPT among students and the potential harmful or beneficial consequences associated with its usage. Using samples from two studies, the current research examined the causes and consequences of ChatGPT usage among university students. Study 1 developed and validated an eight-item scale to measure ChatGPT usage by conducting a survey among university students (N = 165). Study 2 used a three-wave time-lagged design to collect data from university students (N = 494) to further validate the scale and test the study’s hypotheses. Study 2 also examined the effects of academic workload, academic time pressure, sensitivity to rewards, and sensitivity to quality on ChatGPT usage. Study 2 further examined the effects of ChatGPT usage on students’ levels of procrastination, memory loss, and academic performance. Study 1 provided evidence for the validity and reliability of the ChatGPT usage scale. Furthermore, study 2 revealed that when students faced higher academic workload and time pressure, they were more likely to use ChatGPT. In contrast, students who were sensitive to rewards were less likely to use ChatGPT. Not surprisingly, use of ChatGPT was likely to develop tendencies for procrastination and memory loss and dampen the students’ academic performance. Finally, academic workload, time pressure, and sensitivity to rewards had indirect effects on students’ outcomes through ChatGPT usage.",No methods found.
2024,https://openalex.org/W4399528455,Psychology,Bias and Fairness in Large Language Models: A Survey,"Abstract Rapid advancements of large language models (LLMs) have enabled the processing, understanding, and generation of human-like text, with increasing integration into systems that touch our social sphere. Despite this success, these models can learn, perpetuate, and amplify harmful social biases. In this article, we present a comprehensive survey of bias evaluation and mitigation techniques for LLMs. We first consolidate, formalize, and expand notions of social bias and fairness in natural language processing, defining distinct facets of harm and introducing several desiderata to operationalize fairness for LLMs. We then unify the literature by proposing three intuitive taxonomies, two for bias evaluation, namely, metrics and datasets, and one for mitigation. Our first taxonomy of metrics for bias evaluation disambiguates the relationship between metrics and evaluation datasets, and organizes metrics by the different levels at which they operate in a model: embeddings, probabilities, and generated text. Our second taxonomy of datasets for bias evaluation categorizes datasets by their structure as counterfactual inputs or prompts, and identifies the targeted harms and social groups; we also release a consolidation of publicly available datasets for improved access. Our third taxonomy of techniques for bias mitigation classifies methods by their intervention during pre-processing, in-training, intra-processing, and post-processing, with granular subcategories that elucidate research trends. Finally, we identify open problems and challenges for future work. Synthesizing a wide range of recent research, we aim to provide a clear guide of the existing literature that empowers researchers and practitioners to better understand and prevent the propagation of bias in LLMs.","<method>bias evaluation metrics</method>, <method>bias evaluation datasets</method>, <method>bias mitigation techniques</method>, <method>pre-processing intervention</method>, <method>in-training intervention</method>, <method>intra-processing intervention</method>, <method>post-processing intervention</method>"
2024,https://openalex.org/W4399803256,Psychology,Detecting hallucinations in large language models using semantic entropy,"Abstract Large language model (LLM) systems, such as ChatGPT 1 or Gemini 2 , can show impressive reasoning and question-answering capabilities but often ‘hallucinate’ false outputs and unsubstantiated answers 3,4 . Answering unreliably or without the necessary information prevents adoption in diverse fields, with problems including fabrication of legal precedents 5 or untrue facts in news articles 6 and even posing a risk to human life in medical domains such as radiology 7 . Encouraging truthfulness through supervision or reinforcement has been only partially successful 8 . Researchers need a general method for detecting hallucinations in LLMs that works even with new and unseen questions to which humans might not know the answer. Here we develop new methods grounded in statistics, proposing entropy-based uncertainty estimators for LLMs to detect a subset of hallucinations—confabulations—which are arbitrary and incorrect generations. Our method addresses the fact that one idea can be expressed in many ways by computing uncertainty at the level of meaning rather than specific sequences of words. Our method works across datasets and tasks without a priori knowledge of the task, requires no task-specific data and robustly generalizes to new tasks not seen before. By detecting when a prompt is likely to produce a confabulation, our method helps users understand when they must take extra care with LLMs and opens up new possibilities for using LLMs that are otherwise prevented by their unreliability.",<method>entropy-based uncertainty estimators</method>
2024,https://openalex.org/W4390587679,Psychology,"A Systematic Review and Meta-Analysis of Artificial Intelligence Tools in Medicine and Healthcare: Applications, Considerations, Limitations, Motivation and Challenges","Artificial intelligence (AI) has emerged as a transformative force in various sectors, including medicine and healthcare. Large language models like ChatGPT showcase AI’s potential by generating human-like text through prompts. ChatGPT’s adaptability holds promise for reshaping medical practices, improving patient care, and enhancing interactions among healthcare professionals, patients, and data. In pandemic management, ChatGPT rapidly disseminates vital information. It serves as a virtual assistant in surgical consultations, aids dental practices, simplifies medical education, and aids in disease diagnosis. A total of 82 papers were categorised into eight major areas, which are G1: treatment and medicine, G2: buildings and equipment, G3: parts of the human body and areas of the disease, G4: patients, G5: citizens, G6: cellular imaging, radiology, pulse and medical images, G7: doctors and nurses, and G8: tools, devices and administration. Balancing AI’s role with human judgment remains a challenge. A systematic literature review using the PRISMA approach explored AI’s transformative potential in healthcare, highlighting ChatGPT’s versatile applications, limitations, motivation, and challenges. In conclusion, ChatGPT’s diverse medical applications demonstrate its potential for innovation, serving as a valuable resource for students, academics, and researchers in healthcare. Additionally, this study serves as a guide, assisting students, academics, and researchers in the field of medicine and healthcare alike.","<method>Large language models</method>, <method>ChatGPT</method>, <method>systematic literature review using the PRISMA approach</method>"
2024,https://openalex.org/W4392639864,Psychology,Comparing the quality of human and ChatGPT feedback of students’ writing,"Offering students formative feedback on their writing is an effective way to facilitate writing development. Recent advances in AI (i.e., ChatGPT) may function as an automated writing evaluation tool, increasing the amount of feedback students receive and diminishing the burden on teachers to provide frequent feedback to large classes. We examined the ability of generative AI (ChatGPT) to provide formative feedback. We compared the quality of human and AI feedback by scoring the feedback each provided on secondary student essays. We scored the degree to which feedback (a) was criteria-based, (b) provided clear directions for improvement, (c) was accurate, (d) prioritized essential features, and (e) used a supportive tone. 200 pieces of human-generated formative feedback and 200 pieces of AI-generated formative feedback for the same essays. We examined whether ChatGPT and human feedback differed in quality for the whole sample, for compositions that differed in overall quality, and for native English speakers and English learners by comparing descriptive statistics and effect sizes. Human raters were better at providing high-quality feedback to students in all categories other than criteria-based. AI and humans showed differences in feedback quality based on essay quality. Feedback did not vary by language status for humans or AI. Well-trained evaluators provided higher quality feedback than ChatGPT. Considering the ease of generating feedback through ChatGPT and its overall quality, generative AI may still be useful in some contexts, particularly in formative early drafts or instances where a well-trained educator is unavailable.",<method>generative AI (ChatGPT)</method>
2024,https://openalex.org/W4393149408,Psychology,Drivers of generative AI adoption in higher education through the lens of the Theory of Planned Behaviour,"Drawing on the Theory of Planned Behaviour (TPB), this study investigates the relationship between the perceived benefits, strengths, weaknesses, and risks of generative AI (GenAI) tools and the fundamental factors of the TPB model (i.e., attitude, subjective norms, and perceived behavioural control). The study also investigates the structural association between the TPB variables and intention to use GenAI tools, and how the latter might affect the actual usage of GenAI tools in higher education. The paper adopts a quantitative approach, relying on an anonymous self-administered online questionnaire to gather primary data from 130 lecturers and 168 students in higher education institutions (HEIs) in several countries, and PLS-SEM for data analysis. The results indicate that although lecturers' and students' perceptions of the risks and weaknesses of GenAI tools differ, the perceived strengths and advantages of GenAI technologies have a significant and positive impact on their attitudes, subjective norms, and perceived behavioural control. The TPB core variables positively and significantly impact lecturers' and students' intentions to use GenAI tools, which in turn significantly and positively impact their adoption of such tools. This paper advances theory by outlining the factors shaping the adoption of GenAI technologies in HEIs. It provides stakeholders with a variety of managerial and policy implications for how to formulate suitable rules and regulations to utilise the advantages of these tools while mitigating the impacts of their disadvantages. Limitations and future research opportunities are also outlined.",No methods found.
